Cluster,source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
NGC_2632,658607950370340608,130.41020914491466,17.639974428694888,5.372090772970984,-36.16978299753053,-11.40130868097333,14.526263,1.9543886
NGC_2632,658602070559194496,130.28844967978827,17.571323329807683,5.220213636168378,-37.67353812142037,-12.198002012221869,17.998228,3.033121
NGC_2632,658570974996041344,130.96559423303307,17.655543450302808,5.591609171956638,-36.09514634064033,-11.464754437159648,16.92783,2.7468777
NGC_2632,658538784217148672,130.79330344730408,17.368590425777153,5.578926548659282,-35.457438256439026,-11.189977967135636,13.588347,1.8658886
NGC_2632,658530396144737152,130.61679053045106,17.24675128523415,5.538884412379917,-36.063507236242415,-11.530637347591052,16.859697,2.7408495
NGC_2632,658463772612207616,129.3831886816388,16.959897272390368,5.518633043910255,-35.78101618985328,-10.803349197200909,16.931720000000002,2.8359404
NGC_2632,659532399131904768,129.00181847425893,17.975893455110327,5.373107302425392,-34.643372350455124,-11.643081144353712,15.536804,2.4239874
NGC_2632,658445218353519488,129.6291045026816,16.790207688657606,5.541160744016095,-36.54790227301329,-10.957947710937358,11.613836,0.9716282
NGC_2632,658436014239681536,130.3240072815179,17.055684250836013,5.601405889421441,-36.45503910324467,-12.129568967329991,17.32077,3.1158543
NGC_2632,661300551269631360,130.17985840746064,19.719263413242462,5.328097051109404,-36.04512623045585,-12.166785305140724,6.7861295,0.28249025
NGC_2632,661294052980833792,130.11446988922276,19.655434903060755,5.229124508672773,-35.204752502275,-12.97511269267654,12.866198,1.308156
NGC_2632,661300993647979776,130.236052405061,19.73472168698085,5.3102254015392045,-35.35065537539697,-12.09857653358847,11.979385,1.0469255
NGC_2632,661244270018200192,130.29159591383626,19.50885586138721,5.385577500320107,-35.24642501672565,-11.912038502399271,9.982521,0.6627970000000001
NGC_2632,660995230632845184,130.3777787614344,18.871814329909974,5.477920733806242,-36.25096166310014,-12.255358419136597,12.5283375,1.2507448
NGC_2632,659722752082318976,129.17773670594016,18.895188057833806,5.422594637427869,-35.67547952897838,-11.294735170365389,13.470006,1.5880041
NGC_2632,660989973592859264,130.64542927859958,18.929334290174594,5.279713114272291,-36.70475381222772,-12.111514062282067,17.187498,2.9026232000000003
NGC_2632,661211142934329088,130.0885869210547,19.18109286009992,5.423821405065051,-37.45524290753894,-13.951306027805304,14.513931,1.926156
NGC_2632,662776576909207168,129.01367776268373,19.42460060167561,5.324570150057292,-35.27179379693156,-12.42245900670476,17.598343,2.852024
NGC_2632,661295324291154816,130.04017466486263,19.62136097379401,5.275219181855012,-35.26724983942429,-12.937425845070283,11.802105,0.9972429
NGC_2632,661015915195312512,130.7792125642039,19.068304838661746,5.4599119324263325,-36.91780627391669,-12.160708132056124,9.433238,0.6789130999999999
